country_iso3,country_name,date,country_no2_index,n_cities_total,n_cities_with_value,average_data_coverage
IND,India,2019-02-19,5.1315330247269085e-5,25,25,0.7561222222222223
IND,India,2019-02-20,5.100157781973194e-5,25,25,0.7
IND,India,2019-02-21,5.098677667560346e-5,25,25,0.8089666666666667
IND,India,2019-02-22,5.05198146633376e-5,25,25,0.8709
IND,India,2019-02-23,5.050560345294091e-5,25,25,0.8205
IND,India,2019-02-24,5.073196053530546e-5,25,25,0.6520444444444444
IND,India,2019-02-25,5.080971734921283e-5,25,25,0.8012444444444444
IND,India,2019-02-26,5.05722401506713e-5,25,25,0.6112
IND,India,2019-02-27,4.9637413242835126e-5,25,25,0.5240333333333334
IND,India,2019-02-28,4.879382988552878e-5,25,25,0.7460777777777777
IND,India,2019-03-01,4.7920658473966734e-5,25,25,0.8462222222222222
IND,India,2019-03-02,4.762690432228089e-5,25,25,0.5577
IND,India,2019-03-03,4.710232076469352e-5,25,25,0.6052777777777778
IND,India,2019-03-04,4.63884509889315e-5,25,25,0.6224777777777778
IND,India,2019-03-05,4.5972738500645585e-5,25,25,0.7442222222222222
IND,India,2019-03-06,4.5741685883997894e-5,25,25,0.7816555555555555
IND,India,2019-03-07,4.579819783313949e-5,25,25,0.8682111111111112
IND,India,2019-03-08,4.56578265758519e-5,25,25,0.8192
IND,India,2019-03-09,4.551274859894961e-5,25,25,0.8062888888888888
IND,India,2019-03-10,4.5579777813090464e-5,25,25,0.8011111111111111
IND,India,2019-03-11,4.505641667092524e-5,25,25,0.7878222222222222
IND,India,2019-03-12,4.483179520621742e-5,25,25,0.7728222222222222
IND,India,2019-03-13,4.456754182398069e-5,25,25,0.7396777777777778
IND,India,2019-03-14,4.4313451421719145e-5,25,25,0.7201777777777778
IND,India,2019-03-15,4.460364563540129e-5,25,25,0.6999222222222222
IND,India,2019-03-16,4.462674915694888e-5,25,25,0.8271777777777778
IND,India,2019-03-17,4.477491932628953e-5,25,25,0.7332555555555555
IND,India,2019-03-18,4.504763153081745e-5,25,25,0.8431
IND,India,2019-03-19,4.492368250568618e-5,25,25,0.8227666666666666
IND,India,2019-03-20,4.474672463994069e-5,25,25,0.7596222222222222
IND,India,2019-03-21,4.4574957400127226e-5,25,25,0.8349222222222222
IND,India,2019-03-22,4.446409682414935e-5,25,25,0.8366555555555556
IND,India,2019-03-23,4.442100179895468e-5,25,25,0.8454888888888888
IND,India,2019-03-24,4.442451494228268e-5,25,25,0.8513444444444445
IND,India,2019-03-25,4.4342376302716895e-5,25,25,0.8643666666666666
IND,India,2019-03-26,4.4545120361476314e-5,25,25,0.8005777777777777
IND,India,2019-03-27,4.502187128398953e-5,25,25,0.8209444444444445
IND,India,2019-03-28,4.552109657714935e-5,25,25,0.8311777777777778
IND,India,2019-03-29,4.558249865997995e-5,25,25,0.7839111111111111
IND,India,2019-03-30,4.554582073772733e-5,25,25,0.8412666666666667
IND,India,2019-03-31,4.573440009159495e-5,25,25,0.8266
IND,India,2019-04-01,4.614960390064057e-5,25,25,0.8240666666666666
IND,India,2019-04-02,4.652402872976028e-5,25,25,0.8300111111111111
IND,India,2019-04-03,4.676799742712354e-5,25,25,0.8345444444444444
IND,India,2019-04-04,4.681834635038493e-5,25,25,0.8034444444444444
IND,India,2019-04-05,4.6921917576414244e-5,25,25,0.7724777777777778
IND,India,2019-04-06,4.707921525340083e-5,25,25,0.7412777777777778
IND,India,2019-04-07,4.702234964188053e-5,25,25,0.8290777777777778
IND,India,2019-04-08,4.7116152415562404e-5,25,25,0.8256444444444444
IND,India,2019-04-09,4.6822837268290174e-5,25,25,0.7625555555555555
IND,India,2019-04-10,4.660619306238158e-5,25,25,0.7648555555555555
IND,India,2019-04-11,4.6479373185511986e-5,25,25,0.7872
IND,India,2019-04-12,4.626300261033326e-5,25,25,0.8342888888888889
IND,India,2019-04-13,4.6183891635797396e-5,25,25,0.7746222222222222
IND,India,2019-04-14,4.589730780427473e-5,25,25,0.8247555555555556
IND,India,2019-04-15,4.549901432291664e-5,25,25,0.6103333333333333
IND,India,2019-04-16,4.526597213787083e-5,25,25,0.5182555555555556
IND,India,2019-04-17,4.515448301275145e-5,25,25,0.5245777777777778
IND,India,2019-04-18,4.5242199547166685e-5,25,25,0.8081888888888888
IND,India,2019-04-19,4.51882146704897e-5,25,25,0.7253444444444445
IND,India,2019-04-20,4.5415762705530106e-5,25,25,0.7366222222222222
IND,India,2019-04-21,4.549269723575109e-5,25,25,0.7592
IND,India,2019-04-22,4.545788468115117e-5,25,25,0.7506444444444444
IND,India,2019-04-23,4.5539439953098596e-5,25,25,0.7905111111111112
IND,India,2019-04-24,4.5523272782494256e-5,25,25,0.8551666666666666
IND,India,2019-04-25,4.53135369396496e-5,25,25,0.7817111111111111
IND,India,2019-04-26,4.5137274308677096e-5,25,25,0.8302666666666667
IND,India,2019-04-27,4.5030094942050784e-5,25,25,0.8150333333333333
IND,India,2019-04-28,4.4915637214076216e-5,25,25,0.6634666666666666
IND,India,2019-04-29,4.4637622486605264e-5,25,25,0.685711111111111
IND,India,2019-04-30,4.4102151277150283e-5,25,25,0.6756
IND,India,2019-05-01,4.3720575812017284e-5,25,25,0.6702777777777778
IND,India,2019-05-02,4.338986236282416e-5,25,25,0.6754
IND,India,2019-05-03,4.3092450168473834e-5,25,25,0.5946777777777777
IND,India,2019-05-04,4.271401890628173e-5,25,25,0.6528888888888889
IND,India,2019-05-05,4.260344392829835e-5,25,25,0.8198
IND,India,2019-05-06,4.250540055229813e-5,25,25,0.767
IND,India,2019-05-07,4.245621422536083e-5,25,25,0.7964444444444444
IND,India,2019-05-08,4.2384683713036104e-5,25,25,0.7670666666666667
IND,India,2019-05-09,4.210939997869403e-5,25,25,0.7637222222222222
IND,India,2019-05-10,4.16982336216634e-5,25,25,0.8397555555555556
IND,India,2019-05-11,4.134241886553526e-5,25,25,0.7392777777777778
IND,India,2019-05-12,4.1336212173264884e-5,25,25,0.7564888888888889
IND,India,2019-05-13,4.148687066147953e-5,25,25,0.7113222222222222
IND,India,2019-05-14,4.151740711514575e-5,25,25,0.7805444444444445
IND,India,2019-05-15,4.146969886889257e-5,25,25,0.6963777777777778
IND,India,2019-05-16,4.1184900521518605e-5,25,25,0.8029777777777778
IND,India,2019-05-17,4.099933388864512e-5,25,25,0.7388
IND,India,2019-05-18,4.071769460247822e-5,25,25,0.7965777777777778
IND,India,2019-05-19,4.057667018783888e-5,25,25,0.7957
IND,India,2019-05-20,4.0478798620812935e-5,25,25,0.7794666666666666
IND,India,2019-05-21,4.017419943304333e-5,25,25,0.7783555555555556
IND,India,2019-05-22,3.9724163816428184e-5,25,25,0.7039888888888889
IND,India,2019-05-23,3.941557978556486e-5,25,25,0.6889555555555555
IND,India,2019-05-24,3.9209199382753976e-5,25,25,0.7251777777777778
IND,India,2019-05-25,3.900905580277238e-5,25,25,0.6964555555555556
IND,India,2019-05-26,3.870791092713488e-5,25,25,0.8143555555555556
IND,India,2019-05-27,3.854109333182135e-5,25,25,0.8306222222222223
IND,India,2019-05-28,3.853262441456954e-5,25,25,0.8509
IND,India,2019-05-29,3.880188389381318e-5,25,25,0.8251888888888889
IND,India,2019-05-30,3.8948690834902956e-5,25,25,0.7154555555555555
IND,India,2019-05-31,3.8954071209229716e-5,25,25,0.6846555555555556
IND,India,2019-06-01,3.906147685169988e-5,25,25,0.7141777777777778
IND,India,2019-06-02,3.8960026458393405e-5,25,25,0.6039444444444444
IND,India,2019-06-03,3.886317553185556e-5,25,25,0.6001777777777778
IND,India,2019-06-04,3.8939177064415465e-5,25,25,0.7317111111111111
IND,India,2019-06-05,3.9092935100345366e-5,25,25,0.6175333333333334
IND,India,2019-06-06,3.932828478360871e-5,25,25,0.5967111111111111
IND,India,2019-06-07,3.945670130940835e-5,25,25,0.5702888888888888
IND,India,2019-06-08,3.967418686890557e-5,25,25,0.5929111111111112
IND,India,2019-06-09,3.980220758710736e-5,25,25,0.6325555555555555
IND,India,2019-06-10,3.9781196402217234e-5,25,25,0.6119666666666667
IND,India,2019-06-11,3.965118439762182e-5,25,25,0.5533222222222223
IND,India,2019-06-12,3.9506920340207504e-5,25,25,0.37077777777777776
IND,India,2019-06-13,3.9753531754460726e-5,25,25,0.36456666666666665
IND,India,2019-06-14,3.991994602514228e-5,25,25,0.5434111111111112
IND,India,2019-06-15,3.997678360692132e-5,25,25,0.4760666666666667
IND,India,2019-06-16,3.97658450013766e-5,25,25,0.5078111111111111
IND,India,2019-06-17,3.9441364067110474e-5,25,25,0.3534888888888889
IND,India,2019-06-18,3.91130721096136e-5,25,25,0.39805555555555555
IND,India,2019-06-19,3.919516652604751e-5,25,25,0.34104444444444443
IND,India,2019-06-20,3.944251120675929e-5,25,25,0.3974333333333333
IND,India,2019-06-21,3.956147257577127e-5,25,25,0.2881222222222222
IND,India,2019-06-22,3.9539164242808266e-5,25,25,0.2914555555555555
IND,India,2019-06-23,3.9517149209605305e-5,25,25,0.28496666666666665
IND,India,2019-06-24,3.946139015686859e-5,25,25,0.29215555555555556
IND,India,2019-06-25,3.94749635831213e-5,25,25,0.39415555555555554
IND,India,2019-06-26,3.905297038233443e-5,25,25,0.31564444444444445
IND,India,2019-06-27,3.881809960600017e-5,25,25,0.4368888888888889
IND,India,2019-06-28,3.863797128419297e-5,25,25,0.42775555555555556
IND,India,2019-06-29,3.852700419118137e-5,25,25,0.3935222222222222
IND,India,2019-06-30,3.862174601148151e-5,25,25,0.20141111111111112
IND,India,2019-07-01,3.8374237703687716e-5,25,25,0.27586666666666665
IND,India,2019-07-02,3.806909027396317e-5,25,25,0.16263333333333332
IND,India,2019-07-03,3.7574240974984965e-5,25,25,0.09901111111111112
IND,India,2019-07-04,3.7213457794320563e-5,25,25,0.12322222222222222
IND,India,2019-07-05,3.683383441783012e-5,25,25,0.1126111111111111
IND,India,2019-07-06,3.6447067215929185e-5,25,25,0.05873333333333333
IND,India,2019-07-07,3.594964011045967e-5,25,25,0.10966666666666666
IND,India,2019-07-08,3.5373180243444005e-5,25,25,0.16261111111111112
IND,India,2019-07-09,3.4833147112667964e-5,25,25,0.07794444444444444
IND,India,2019-07-10,3.460194785399327e-5,25,25,0.15775555555555557
IND,India,2019-07-11,3.404463318079306e-5,25,25,0.11001111111111112
IND,India,2019-07-12,3.362420051389344e-5,25,25,0.22434444444444446
IND,India,2019-07-13,3.31800555016312e-5,25,25,0.2673333333333333
IND,India,2019-07-14,3.2544119377351075e-5,25,25,0.3349333333333333
IND,India,2019-07-15,3.2621120510632965e-5,25,25,0.4215277777777778
IND,India,2019-07-16,3.244674315950139e-5,25,25,0.3401777777777778
IND,India,2019-07-17,3.225618667033354e-5,25,25,0.33628888888888886
IND,India,2019-07-18,3.15386185649464e-5,25,25,0.35454444444444444
IND,India,2019-07-19,3.121747302524763e-5,25,25,0.42436666666666667
IND,India,2019-07-20,3.080707400658032e-5,25,25,0.30164444444444444
IND,India,2019-07-21,3.0563786942835086e-5,25,25,0.2315222222222222
IND,India,2019-07-22,3.0298243948545253e-5,25,25,0.3096333333333333
IND,India,2019-07-23,2.9760577361325405e-5,25,25,0.2991111111111111
IND,India,2019-07-24,2.9504815616317995e-5,25,25,0.16345555555555555
IND,India,2019-07-25,2.91764518869407e-5,25,25,0.053922222222222226
IND,India,2019-07-26,2.8884268951260615e-5,25,25,0.013344444444444443
IND,India,2019-07-27,2.8463951284039732e-5,25,25,0.08533333333333333
IND,India,2019-07-28,2.789277318098437e-5,25,25,0.11378888888888888
IND,India,2019-07-29,2.752014905634394e-5,25,25,0.10586666666666666
IND,India,2019-07-30,2.7273480112764108e-5,25,25,0.09726666666666667
IND,India,2019-07-31,2.7068516187612557e-5,25,25,0.20462222222222223
IND,India,2019-08-01,2.691038840494042e-5,25,25,0.2319111111111111
IND,India,2019-08-02,2.6785379999705325e-5,25,25,0.1333888888888889
IND,India,2019-08-03,2.656590008583221e-5,25,25,0.08498888888888889
IND,India,2019-08-04,2.6571828332506116e-5,25,25,0.0806888888888889
IND,India,2019-08-05,2.6553582718187557e-5,25,25,0.03106666666666667
IND,India,2019-08-06,2.6768486673498398e-5,25,25,0.08672222222222223
IND,India,2019-08-07,2.6787946976363237e-5,25,25,0.053000000000000005
IND,India,2019-08-08,2.6788851637648432e-5,25,25,0.10612222222222224
IND,India,2019-08-09,2.665126967505945e-5,25,25,0.08107777777777779
IND,India,2019-08-10,2.6311876715415915e-5,25,25,0.15501111111111113
IND,India,2019-08-11,2.6106456102175756e-5,25,25,0.1398888888888889
IND,India,2019-08-12,2.5659302813281157e-5,25,25,0.22275555555555554
IND,India,2019-08-13,2.5789911362901392e-5,25,25,0.07138888888888889
IND,India,2019-08-14,2.5560415506133012e-5,25,25,0.05905555555555557
IND,India,2019-08-15,2.5267977565033768e-5,25,25,0.09505555555555555
IND,India,2019-08-16,2.449682301491509e-5,25,25,0.14535555555555554
IND,India,2019-08-17,2.387794875416935e-5,25,25,0.1306111111111111
IND,India,2019-08-18,2.323168142338524e-5,25,25,0.11381111111111111
IND,India,2019-08-19,2.2768671135901217e-5,25,25,0.27932222222222225
IND,India,2019-08-20,2.2405286751460426e-5,25,25,0.32764444444444446
IND,India,2019-08-21,2.2498962848172358e-5,25,25,0.1786
IND,India,2019-08-22,2.2679124207501022e-5,25,25,0.20187777777777777
IND,India,2019-08-23,2.2956561686434643e-5,25,25,0.20172222222222222
IND,India,2019-08-24,2.2921283026101646e-5,25,25,0.14124444444444445
IND,India,2019-08-25,2.3018973841559926e-5,25,25,0.10617777777777779
IND,India,2019-08-26,2.3046252926705417e-5,25,25,0.23002222222222224
IND,India,2019-08-27,2.310178235338891e-5,25,25,0.2936111111111111
IND,India,2019-08-28,2.319519404655467e-5,25,25,0.2771
IND,India,2019-08-29,2.3301012626369743e-5,25,25,0.25684444444444443
IND,India,2019-08-30,2.357385487484094e-5,25,25,0.3043777777777778
IND,India,2019-08-31,2.368911609744732e-5,25,25,0.1447888888888889
IND,India,2019-09-01,2.3845731436108194e-5,25,25,0.14601111111111112
IND,India,2019-09-02,2.3778528126269752e-5,25,25,0.22791111111111112
IND,India,2019-09-03,2.3841800348675908e-5,25,25,0.15227777777777776
IND,India,2019-09-04,2.399162902968141e-5,25,25,0.11715555555555555
IND,India,2019-09-05,2.3941139402890412e-5,25,25,0.15047777777777777
IND,India,2019-09-06,2.3872689460949972e-5,25,25,0.15698888888888887
IND,India,2019-09-07,2.3943276083694464e-5,25,25,0.1343
IND,India,2019-09-08,2.4082350542960853e-5,25,25,0.19861111111111113
IND,India,2019-09-09,2.4175431501428726e-5,25,25,0.2311777777777778
IND,India,2019-09-10,2.4138740617068702e-5,25,25,0.20707777777777778
IND,India,2019-09-11,2.4238220883264435e-5,25,25,0.10317777777777777
IND,India,2019-09-12,2.4377064685626627e-5,25,25,0.18015555555555557
IND,India,2019-09-13,2.4336455056280254e-5,25,25,0.16194444444444445
IND,India,2019-09-14,2.4627335951704084e-5,25,25,0.23266666666666666
IND,India,2019-09-15,2.4633000308491628e-5,25,25,0.18514444444444444
IND,India,2019-09-16,2.4863753180929367e-5,25,25,0.19669999999999999
IND,India,2019-09-17,2.4943446120188847e-5,25,25,0.28215555555555555
IND,India,2019-09-18,2.508022512517247e-5,25,25,0.1507111111111111
IND,India,2019-09-19,2.503051625672692e-5,25,25,0.20253333333333332
IND,India,2019-09-20,2.4957227636694452e-5,25,25,0.22896666666666665
IND,India,2019-09-21,2.5091247959110195e-5,25,25,0.2862
IND,India,2019-09-22,2.5306783796838117e-5,25,25,0.37937777777777776
IND,India,2019-09-23,2.5665187786013084e-5,25,25,0.26647777777777776
IND,India,2019-09-24,2.581880497329494e-5,25,25,0.14835555555555555
IND,India,2019-09-25,2.5869873173649365e-5,25,25,0.10294444444444445
IND,India,2019-09-26,2.6160109827533786e-5,25,25,0.10401111111111111
IND,India,2019-09-27,2.5914211810654868e-5,25,25,0.2149777777777778
IND,India,2019-09-28,2.58682995715688e-5,25,25,0.1918
IND,India,2019-09-29,2.570844304238044e-5,25,25,0.17687777777777777
IND,India,2019-09-30,2.5790078911831583e-5,25,25,0.21792222222222224
IND,India,2019-10-01,2.5886382449440463e-5,25,25,0.33145555555555556
IND,India,2019-10-02,2.5941204347961595e-5,25,25,0.4974777777777778
IND,India,2019-10-03,2.6210363301744992e-5,25,25,0.45674444444444445
IND,India,2019-10-04,2.6665367798079705e-5,25,25,0.47355555555555556
IND,India,2019-10-05,2.7134587628789044e-5,25,25,0.5168444444444444
IND,India,2019-10-06,2.7839624437768053e-5,25,25,0.4663333333333333
IND,India,2019-10-07,2.8277215308863827e-5,25,25,0.4935888888888889
IND,India,2019-10-08,2.8756388442136713e-5,25,25,0.5320333333333334
IND,India,2019-10-09,2.9062994395576475e-5,25,25,0.46574444444444446
IND,India,2019-10-10,2.9405734799382453e-5,25,25,0.5051666666666667
IND,India,2019-10-11,2.9900859301588342e-5,25,25,0.5642
IND,India,2019-10-12,3.028646460842146e-5,25,25,0.5960111111111112
IND,India,2019-10-13,3.0658261467979385e-5,25,25,0.5524111111111111
IND,India,2019-10-14,3.08683732527004e-5,25,25,0.6863222222222223
IND,India,2019-10-15,3.119355918751619e-5,25,25,0.6438111111111111
IND,India,2019-10-16,3.157216096985432e-5,25,25,0.5246444444444445
IND,India,2019-10-17,3.205203016986394e-5,25,25,0.5265222222222222
IND,India,2019-10-18,3.242588585794794e-5,25,25,0.35034444444444446
IND,India,2019-10-19,3.259749461983868e-5,25,25,0.2650666666666667
IND,India,2019-10-20,3.2856425092348575e-5,25,25,0.23976666666666666
IND,India,2019-10-21,3.293280415181619e-5,25,25,0.23597777777777776
IND,India,2019-10-22,3.3206289791418164e-5,25,25,0.29515555555555556
IND,India,2019-10-23,3.335106237897897e-5,25,25,0.1907222222222222
IND,India,2019-10-24,3.359379020035464e-5,25,25,0.2899111111111111
IND,India,2019-10-25,3.388747174312305e-5,25,25,0.2541777777777778
IND,India,2019-10-26,3.418724934167785e-5,25,25,0.19822222222222222
IND,India,2019-10-27,3.426481850213587e-5,25,25,0.29973333333333335
IND,India,2019-10-28,3.436242601734958e-5,25,25,0.2564666666666667
IND,India,2019-10-29,3.4545500674821096e-5,25,25,0.39353333333333335
IND,India,2019-10-30,3.472132760724056e-5,25,25,0.35104444444444444
IND,India,2019-10-31,3.504015203439501e-5,25,25,0.44422222222222224
IND,India,2019-11-01,3.517429922474523e-5,25,25,0.6155555555555555
IND,India,2019-11-02,3.5132357406067214e-5,25,25,0.4943
IND,India,2019-11-03,3.4923248639877104e-5,25,25,0.37837777777777776
IND,India,2019-11-04,3.4872480564768115e-5,25,25,0.5230222222222223
IND,India,2019-11-05,3.493498473176153e-5,25,25,0.7604666666666666
IND,India,2019-11-06,3.533643490107759e-5,25,25,0.46936666666666665
IND,India,2019-11-07,3.5311454433724735e-5,25,25,0.4218888888888889
IND,India,2019-11-08,3.503835963054709e-5,25,25,0.3434333333333333
IND,India,2019-11-09,3.5089982239529596e-5,25,25,0.5167111111111111
IND,India,2019-11-10,3.5142010824758614e-5,25,25,0.6690777777777778
IND,India,2019-11-11,3.512334523846029e-5,25,25,0.7164333333333334
IND,India,2019-11-12,3.5032638408760114e-5,25,25,0.5934111111111111
IND,India,2019-11-13,3.5133413249101765e-5,25,25,0.6162222222222222
IND,India,2019-11-14,3.537976697575788e-5,25,25,0.6049444444444444
IND,India,2019-11-15,3.559044085220454e-5,25,25,0.6544222222222222
IND,India,2019-11-16,3.585691749397497e-5,25,25,0.6872222222222222
IND,India,2019-11-17,3.597059723307701e-5,25,25,0.7023555555555555
IND,India,2019-11-18,3.652242574782531e-5,25,25,0.7967777777777778
IND,India,2019-11-19,3.695986172234176e-5,25,25,0.6202
IND,India,2019-11-20,3.7451490868592184e-5,25,25,0.6026666666666667
IND,India,2019-11-21,3.786014473893687e-5,25,25,0.6839777777777778
IND,India,2019-11-22,3.847014662277128e-5,25,25,0.6123777777777778
IND,India,2019-11-23,3.8753298126383436e-5,25,25,0.6050444444444445
IND,India,2019-11-24,3.93822112625846e-5,25,25,0.6772888888888889
IND,India,2019-11-25,4.006877553501337e-5,25,25,0.5544333333333333
IND,India,2019-11-26,4.057556081778616e-5,25,25,0.7709
IND,India,2019-11-27,4.105144504138447e-5,25,25,0.7406222222222222
IND,India,2019-11-28,4.121829129403559e-5,25,25,0.5652
IND,India,2019-11-29,4.169601018066768e-5,25,25,0.5451
IND,India,2019-11-30,4.212184585829619e-5,25,25,0.5439666666666667
IND,India,2019-12-01,4.249851468751794e-5,25,25,0.49312222222222224
IND,India,2019-12-02,4.2670523134192333e-5,25,25,0.6486111111111111
IND,India,2019-12-03,4.287061453660744e-5,25,25,0.5414888888888889
IND,India,2019-12-04,4.298981484375235e-5,25,25,0.6397111111111111
IND,India,2019-12-05,4.366900872085742e-5,25,25,0.4593777777777778
IND,India,2019-12-06,4.409397850727435e-5,25,25,0.5778333333333333
IND,India,2019-12-07,4.435267135023398e-5,25,25,0.6350888888888889
IND,India,2019-12-08,4.475097311612734e-5,25,25,0.7170888888888889
IND,India,2019-12-09,4.519635095718892e-5,25,25,0.7575777777777778
IND,India,2019-12-10,4.556268851929983e-5,25,25,0.7116444444444444
IND,India,2019-12-11,4.57392980994841e-5,25,25,0.5505888888888889
IND,India,2019-12-12,4.575581647611731e-5,25,25,0.42273333333333335
IND,India,2019-12-13,4.562625718386917e-5,25,25,0.43576666666666664
IND,India,2019-12-14,4.556872255782868e-5,25,25,0.46752222222222223
IND,India,2019-12-15,4.561352978744575e-5,25,25,0.41367777777777776
IND,India,2019-12-16,4.553176796791409e-5,25,25,0.5225555555555556
IND,India,2019-12-17,4.549742008662144e-5,25,25,0.4790888888888889
IND,India,2019-12-18,4.5613912432040254e-5,25,25,0.5774555555555555
IND,India,2019-12-19,4.5877378626128905e-5,25,25,0.7220222222222222
IND,India,2019-12-20,4.601219068385592e-5,25,25,0.4731666666666667
IND,India,2019-12-21,4.646296444316048e-5,25,25,0.5436222222222222
IND,India,2019-12-22,4.6449945756327164e-5,25,25,0.5773888888888888
IND,India,2019-12-23,4.684091329231642e-5,25,25,0.5296444444444445
IND,India,2019-12-24,4.7101643040716915e-5,25,25,0.433
IND,India,2019-12-25,4.708976368751193e-5,25,25,0.4069
IND,India,2019-12-26,4.7002392166535494e-5,25,25,0.41206666666666664
IND,India,2019-12-27,4.6926959939750496e-5,25,25,0.6689444444444445
IND,India,2019-12-28,4.710133346309126e-5,25,25,0.7114444444444444
IND,India,2019-12-29,4.7248078889621864e-5,25,25,0.5819777777777778
IND,India,2019-12-30,4.746068746646003e-5,25,25,0.5144333333333333
IND,India,2019-12-31,4.7737529824970606e-5,25,25,0.5739555555555556
IND,India,2020-01-01,4.8195339965828426e-5,25,25,0.4001222222222222
IND,India,2020-01-02,4.799020124993455e-5,25,25,0.5222
IND,India,2020-01-03,4.8049511601512944e-5,25,25,0.4956333333333333
IND,India,2020-01-04,4.769981750919113e-5,25,25,0.3167333333333333
IND,India,2020-01-05,4.733789876438179e-5,25,25,0.6032
IND,India,2020-01-06,4.7368751036755936e-5,25,25,0.6350888888888889
IND,India,2020-01-07,4.74325389178561e-5,25,25,0.5239111111111111
IND,India,2020-01-08,4.745131188017033e-5,25,25,0.39253333333333335
IND,India,2020-01-09,4.777308881544222e-5,25,25,0.5578111111111111
IND,India,2020-01-10,4.810778887854816e-5,25,25,0.7088111111111111
IND,India,2020-01-11,4.841476698467865e-5,25,25,0.8139222222222222
IND,India,2020-01-12,4.8762556681198004e-5,25,25,0.8015777777777778
IND,India,2020-01-13,4.884019743698318e-5,25,25,0.6161111111111112
IND,India,2020-01-14,4.9098556762610634e-5,25,25,0.7018555555555556
IND,India,2020-01-15,4.894577727558004e-5,25,25,0.6411888888888889
IND,India,2020-01-16,4.88249583872996e-5,25,25,0.6800333333333334
IND,India,2020-01-17,4.838605798019912e-5,25,25,0.5647888888888889
IND,India,2020-01-18,4.8182573686339814e-5,25,25,0.5017444444444444
IND,India,2020-01-19,4.8005344098857954e-5,25,25,0.5891777777777778
IND,India,2020-01-20,4.7247443241611176e-5,25,25,0.7287333333333333
IND,India,2020-01-21,4.69229002413894e-5,25,25,0.7123444444444444
